"x","y"
87,175
11,23
28,57
70,141
4,9
52,105
65,131
82,165
34,69
8,17
18,37
26,53
77,155
90,181
49,99
31,63
75,151
31,63
53,107
58,117
52,105
92,185
89,179
75,151
21,43
21,43
52,105
36,73
38,77
5,11
5,11
13,27
15,31
17,35
4,9
64,129
55,111
36,73
63,127
79,159
7,15
15,31
33,67
30,61
44,89
17,35
25,51
8,17
66,133
61,123
12,25
43,87
98,197
12,25
37,75
21,43
22,45
7,15
29,59
79,159
82,165
8,17
90,181
6,13
83,167
80,161
38,77
79,159
46,93
69,139
69,139
61,123
81,163
98,197
18,37
50,101
83,167
77,155
89,179
4,9
65,131
61,123
45,91
7,15
99,199
4,9
65,131
22,45
20,41
81,163
44,89
38,77
96,193
77,155
29,59
33,67
89,179
8,17
72,145
11,23
73,147
66,133
79,159
6,13
4,9
95,191
7,15
66,133
49,99
68,137
98,197
46,93
28,57
46,93
10,21
16,33
60,121
24,49
24,49
78,157
72,145
22,45
86,173
66,133
4,9
54,109
14,29
77,155
29,59
99,199
80,161
7,15
49,99
12,25
71,143
64,129
84,169
14,29
57,115
81,163
75,151
81,163
96,193
100,201
81,163
33,67
54,109
33,67
56,113
61,123
26,53
32,65
58,117
83,167
26,53
72,145
26,53
17,35
48,97
34,69
88,177
96,193
49,99
57,115
65,131
63,127
11,23
48,97
21,43
72,145
27,55
50,101
42,85
11,23
91,183
6,13
6,13
50,101
74,149
33,67
96,193
29,59
67,135
33,67
100,201
96,193
1,3
94,189
64,129
60,121
8,17
64,129
51,103
57,115
26,53
44,89
25,51
39,79
100,201
3,7
46,93
98,197
49,99
67,135
17,35
37,75
79,159
82,165
51,103
52,105
36,73
2,5
74,149
81,163
86,173
64,129
17,35
3,7
90,181
73,147
94,189
27,55
41,83
87,175
29,59
66,133
54,109
17,35
40,81
49,99
33,67
46,93
93,187
73,147
15,31
5,11
53,107
83,167
56,113
65,131
91,183
34,69
7,15
50,101
77,155
93,187
97,195
100,201
61,123
46,93
79,159
93,187
30,61
20,41
16,33
98,197
96,193
81,163
1,3
91,183
87,175
26,53
53,107
67,135
1,3
98,197
93,187
41,83
8,17
87,175
9,19
26,53
38,77
58,117
39,79
48,97
12,25
8,17
56,113
21,43
1,3
15,31
90,181
58,117
71,143
55,111
90,181
74,149
75,151
93,187
75,151
26,53
92,185
91,183
50,101
43,87
77,155
41,83
99,199
56,113
28,57
53,107
97,195
64,129
84,169
73,147
97,195
52,105
59,119
94,189
25,51
17,35
51,103
75,151
88,177
36,73
56,113
32,65
26,53
98,197
38,77
85,171
59,119
60,121
21,43
54,109
78,157
87,175
87,175
94,189
31,63
27,55
76,153
53,107
97,195
68,137
30,61
91,183
96,193
99,199
40,81
81,163
34,69
34,69
34,69
97,195
85,171
27,55
69,139
29,59
22,45
50,101
86,173
65,131
79,159
25,51
96,193
16,33
78,157
76,153
55,111
98,197
64,129
6,13
77,155
6,13
68,137
50,101
32,65
58,117
6,13
18,37
44,89
12,25
5,11
44,89
88,177
15,31
53,107
26,53
66,133
18,37
48,97
80,161
1,3
38,77
57,115
58,117
69,139
81,163
45,91
44,89
55,111
31,63
68,137
19,39
88,177
90,181
21,43
14,29
38,77
16,33
13,27
15,31
8,17
77,155
47,95
38,77
84,169
32,65
32,65
74,149
14,29
29,59
48,97
22,45
78,157
9,19
14,29
84,169
78,157
26,53
69,139
51,103
33,67
63,127
61,123
53,107
22,45
93,187
21,43
47,95
71,143
50,101
7,15
2,5
8,17
24,49
17,35
75,151
96,193
40,81
68,137
62,125
67,135
99,199
19,39
5,11
94,189
14,29
20,41
84,169
70,141
13,27
60,121
91,183
2,5
88,177
8,17
64,129
4,9
4,9
3,7
67,135
50,101
59,119
83,167
32,65
73,147
51,103
36,73
46,93
95,191
84,169
46,93
24,49
49,99
41,83
53,107
35,71
17,35
71,143
49,99
77,155
66,133
87,175
96,193
56,113
91,183
70,141
14,29
55,111
62,125
95,191
82,165
2,5
51,103
3,7
52,105
51,103
42,85
52,105
85,171
68,137
40,81
28,57
50,101
7,15
95,191
76,153
75,151
78,157
74,149
67,135
46,93
9,19
95,191
15,31
62,125
7,15
82,165
64,129
40,81
11,23
23,47
5,11
68,137
59,119
66,133
26,53
18,37
32,65
80,161
91,183
37,75
59,119
33,67
44,89
39,79
61,123
9,19
49,99
92,185
42,85
89,179
23,47
5,11
28,57
71,143
100,201
68,137
26,53
88,177
84,169
67,135
89,179
76,153
57,115
80,161
89,179
95,191
71,143
17,35
24,49
100,201
44,89
78,157
75,151
53,107
71,143
26,53
91,183
73,147
76,153
20,41
39,79
7,15
13,27
61,123
7,15
91,183
45,91
32,65
9,19
22,45
75,151
1,3
71,143
10,21
26,53
52,105
95,191
81,163
82,165
46,93
42,85
1,3
75,151
44,89
53,107
24,49
40,81
40,81
62,125
64,129
4,9
94,189
90,181
44,89
66,133
96,193
66,133
51,103
47,95
84,169
34,69
8,17
35,71
41,83
80,161
87,175
32,65
81,163
22,45
65,131
32,65
9,19
4,9
74,149
24,49
66,133
66,133
86,173
16,33
88,177
45,91
23,47
64,129
42,85
3,7
41,83
51,103
24,49
61,123
52,105
57,115
20,41
38,77
48,97
99,199
40,81
39,79
95,191
49,99
55,111
86,173
10,21
85,171
6,13
7,15
56,113
44,89
25,51
2,5
40,81
96,193
81,163
47,95
64,129
73,147
88,177
59,119
92,185
16,33
22,45
100,201
96,193
62,125
54,109
8,17
71,143
26,53
75,151
91,183
76,153
80,161
24,49
59,119
31,63
5,11
19,39
51,103
59,119
11,23
55,111
71,143
8,17
22,45
22,45
57,115
35,71
28,57
56,113
6,13
28,57
69,139
54,109
39,79
35,71
8,17
17,35
68,137
64,129
99,199
8,17
12,25
26,53
56,113
1,3
33,67
13,27
33,67
23,47
97,195
49,99
60,121
58,117
12,25
51,103
52,105
98,197
59,119
40,81
10,21
44,89
2,5
18,37
94,189
49,99
3,7
9,19
73,147
97,195
75,151
49,99
67,135
35,71
11,23
47,95
54,109
11,23
14,29
61,123
99,199
4,9
69,139
43,87
49,99
47,95
73,147
87,175
26,53
86,173
53,107
26,53
50,101
72,145
48,97
10,21
27,55
54,109
92,185
21,43
8,17
27,55
31,63
69,139
27,55
47,95
16,33
95,191
96,193
11,23
58,117
42,85
97,195
57,115
87,175
87,175
7,15
64,129
11,23
51,103
46,93
42,85
45,91
87,175
90,181
51,103
93,187
19,39
85,171
84,169
72,145
6,13
66,133
74,149
45,91
68,137
24,49
3,7
56,113
38,77
63,127
7,15
39,79
32,65
82,165
9,19
18,37
39,79
87,175
63,127
46,93
53,107
19,39
57,115
58,117
70,141
9,19
33,67
90,181
28,57
23,47
29,59
40,81
99,199
5,11
46,93
8,17
31,63
60,121
77,155
73,147
4,9
39,79
28,57
36,73
69,139
100,201
58,117
28,57
78,157
84,169
64,129
89,179
78,157
71,143
99,199
68,137
8,17
100,201
57,115
29,59
44,89
95,191
22,45
55,111
37,75
82,165
11,23
29,59
43,87
40,81
63,127
64,129
60,121
7,15
38,77
18,37
14,29
54,109
97,195
61,123
54,109
62,125
78,157
27,55
56,113
96,193
54,109
99,199
32,65
13,27
46,93
39,79
7,15
22,45
63,127
92,185
37,75
97,195
47,95
65,131
67,135
34,69
47,95
73,147
35,71
25,51
81,163
76,153
57,115
45,91
49,99
79,159
64,129
91,183
51,103
75,151
67,135
83,167
3,7
60,121
63,127
59,119
85,171
49,99
25,51
66,133
13,27
28,57
86,173
72,145
21,43
78,157
91,183
93,187
5,11
53,107
6,13
31,63
98,197
50,101
64,129
36,73
32,65
60,121
39,79
88,177
38,77
40,81
6,13
74,149
97,195
30,61
11,23
91,183
32,65
58,117
66,133
58,117
15,31
33,67
2,5
85,171
56,113
79,159
62,125
90,181
28,57
62,125
47,95
13,27
13,27
39,79
38,77
34,69
31,63
80,161
63,127
47,95
15,31
26,53
50,101
45,91
18,37
81,163
89,179
44,89
41,83
17,35
75,151
68,137
74,149
43,87
54,109
38,77
98,197
51,103
79,159
95,191
49,99
64,129
71,143
10,21
77,155
42,85
75,151
86,173
56,113
79,159
48,97
85,171
86,173
30,61
29,59
53,107
5,11
10,21
84,169
1,3
92,185
19,39
71,143
85,171
81,163
84,169
98,197
79,159
30,61
97,195
45,91
70,141
26,53
24,49
23,47
96,193
28,57
25,51
32,65
16,33
78,157
61,123
59,119
41,83
50,101
5,11
71,143
49,99
40,81
80,161
68,137
62,125
36,73
43,87
4,9
88,177
29,59
2,5
79,159
47,95
21,43
7,15
64,129
38,77
16,33
9,19
50,101
57,115
68,137
94,189
49,99
31,63
12,25
75,151
47,95
76,153
64,129
57,115
51,103
3,7
1,3
7,15
29,59
43,87
5,11
88,177
2,5
23,47
99,199
83,167
23,47
50,101
42,85
52,105
81,163
46,93
25,51
78,157
56,113
100,201
8,17
22,45
5,11
26,53
84,169
81,163
54,109
51,103
54,109
29,59
8,17
13,27
45,91
48,97
88,177
69,139
83,167
71,143
85,171
36,73
38,77
85,171
69,139
95,191
21,43
27,55
27,55
10,21
43,87
9,19
27,55
88,177
85,171
69,139
22,45
69,139
89,179
3,7
27,55
24,49
97,195
26,53
78,157
17,35
75,151
7,15
45,91
1,3
91,183
12,25
93,187
100,201
52,105
15,31
15,31
65,131
32,65
24,49
43,87
27,55
25,51
18,37
20,41
80,161
12,25
3,7
50,101
40,81
89,179
3,7
21,43
70,141
33,67
28,57
52,105
14,29
55,111
35,71
36,73
61,123
57,115
80,161
89,179
74,149
41,83
24,49
49,99
40,81
77,155
32,65
78,157
55,111
84,169
89,179
1,3
22,45
7,15
71,143
54,109
48,97
48,97
21,43
28,57
58,117
15,31
84,169
34,69
77,155
65,131
98,197
63,127
63,127
60,121
16,33
44,89
91,183
52,105
48,97
38,77
77,155
93,187
20,41
53,107
39,79
40,81
92,185
3,7
88,177
60,121
60,121
52,105
55,111
56,113
51,103
39,79
51,103
72,145
90,181
88,177
36,73
19,39
66,133
35,71
72,145
80,161
64,129
18,37
75,151
9,19
37,75
93,187
26,53
94,189
22,45
34,69
3,7
59,119
24,49
27,55
64,129
72,145
38,77
58,117
53,107
46,93
75,151
80,161
40,81
42,85
80,161
92,185
54,109
60,121
15,31
79,159
8,17
22,45
3,7
88,177
9,19
40,81
34,69
93,187
10,21
4,9
28,57
11,23
38,77
21,43
68,137
75,151
1,3
60,121
35,71
94,189
76,153
63,127
26,53
26,53
75,151
62,125
10,21
8,17
13,27
13,27
33,67
7,15
90,181
5,11
60,121
43,87
8,17
66,133
94,189
99,199
27,55
58,117
43,87
16,33
26,53
45,91
61,123
10,21
17,35
23,47
28,57
81,163
15,31
4,9
72,145
35,71
12,25
7,15
12,25
97,195
40,81
33,67
43,87
24,49
98,197
13,27
50,101
9,19
93,187
88,177
58,117
14,29
23,47
20,41
6,13
10,21
51,103
52,105
23,47
48,97
71,143
1,3
64,129
42,85
40,81
92,185
74,149
64,129
60,121
86,173
53,107
17,35
49,99
21,43
90,181
63,127
38,77
93,187
32,65
26,53
49,99
50,101
41,83
88,177
34,69
22,45
53,107
65,131
33,67
44,89
51,103
50,101
11,23
89,179
20,41
55,111
21,43
96,193
23,47
27,55
25,51
59,119
2,5
11,23
62,125
34,69
96,193
99,199
92,185
48,97
1,3
95,191
6,13
71,143
70,141
92,185
90,181
42,85
85,171
68,137
81,163
38,77
56,113
90,181
40,81
24,49
90,181
58,117
26,53
65,131
55,111
2,5
59,119
75,151
35,71
23,47
3,7
94,189
19,39
13,27
70,141
100,201
35,71
50,101
81,163
99,199
12,25
58,117
97,195
40,81
23,47
83,167
14,29
49,99
53,107
99,199
81,163
68,137
75,151
46,93
49,99
84,169
91,183
49,99
77,155
53,107
71,143
92,185
95,191
27,55
95,191
65,131
34,69
18,37
60,121
23,47
5,11
99,199
10,21
11,23
29,59
94,189
36,73
91,183
24,49
30,61
84,169
47,95
80,161
99,199
30,61
50,101
75,151
94,189
96,193
40,81
89,179
20,41
38,77
89,179
97,195
81,163
34,69
2,5
12,25
67,135
72,145
24,49
22,45
50,101
100,201
18,37
8,17
28,57
70,141
27,55
3,7
96,193
59,119
12,25
79,159
44,89
79,159
89,179
52,105
7,15
92,185
51,103
58,117
59,119
7,15
50,101
75,151
44,89
18,37
52,105
37,75
40,81
8,17
38,77
28,57
31,63
93,187
68,137
53,107
3,7
50,101
23,47
31,63
63,127
74,149
73,147
19,39
35,71
37,75
99,199
64,129
99,199
95,191
90,181
47,95
79,159
78,157
56,113
83,167
82,165
11,23
30,61
55,111
75,151
95,191
34,69
17,35
51,103
51,103
100,201
49,99
1,3
59,119
35,71
73,147
48,97
74,149
5,11
62,125
69,139
22,45
29,59
92,185
41,83
76,153
37,75
20,41
93,187
61,123
69,139
11,23
95,191
78,157
16,33
47,95
41,83
81,163
55,111
56,113
45,91
18,37
45,91
8,17
10,21
83,167
70,141
58,117
42,85
78,157
42,85
67,135
24,49
7,15
29,59
54,109
94,189
47,95
26,53
15,31
20,41
54,109
64,129
73,147
51,103
44,89
29,59
47,95
56,113
48,97
1,3
52,105
46,93
96,193
5,11
78,157
63,127
36,73
36,73
62,125
38,77
12,25
9,19
13,27
92,185
77,155
57,115
36,73
67,135
69,139
16,33
34,69
47,95
28,57
30,61
79,159
50,101
22,45
65,131
66,133
68,137
99,199
39,79
24,49
8,17
60,121
61,123
96,193
55,111
37,75
11,23
71,143
54,109
83,167
62,125
21,43
23,47
1,3
13,27
79,159
91,183
84,169
90,181
39,79
18,37
24,49
3,7
2,5
98,197
79,159
93,187
86,173
32,65
96,193
21,43
76,153
39,79
95,191
86,173
36,73
10,21
43,87
32,65
16,33
19,39
3,7
54,109
76,153
5,11
48,97
34,69
58,117
90,181
75,151
62,125
56,113
62,125
57,115
97,195
100,201
30,61
89,179
95,191
34,69
77,155
84,169
47,95
45,91
61,123
5,11
75,151
95,191
37,75
72,145
5,11
98,197
34,69
73,147
62,125
35,71
14,29
66,133
43,87
39,79
97,195
72,145
99,199
41,83
5,11
11,23
37,75
63,127
42,85
55,111
44,89
64,129
38,77
76,153
89,179
28,57
4,9
66,133
31,63
61,123
93,187
14,29
59,119
82,165
76,153
48,97
63,127
30,61
9,19
19,39
96,193
90,181
31,63
17,35
51,103
91,183
36,73
60,121
34,69
54,109
63,127
34,69
12,25
20,41
67,135
33,67
11,23
92,185
62,125
83,167
29,59
93,187
11,23
47,95
14,29
22,45
71,143
96,193
87,175
100,201
91,183
8,17
80,161
57,115
15,31
12,25
58,117
15,31
15,31
26,53
37,75
8,17
86,173
74,149
89,179
4,9
53,107
43,87
49,99
12,25
85,171
65,131
38,77
55,111
16,33
36,73
78,157
30,61
15,31
5,11
12,25
53,107
100,201
30,61
69,139
58,117
75,151
70,141
93,187
75,151
30,61
26,53
75,151
35,71
49,99
94,189
90,181
8,17
54,109
89,179
66,133
31,63
26,53
31,63
68,137
14,29
91,183
29,59
95,191
32,65
49,99
82,165
33,67
36,73
21,43
29,59
86,173
5,11
77,155
23,47
82,165
2,5
78,157
25,51
36,73
90,181
55,111
30,61
94,189
90,181
3,7
82,165
35,71
88,177
54,109
41,83
86,173
44,89
26,53
40,81
42,85
54,109
18,37
87,175
1,3
36,73
9,19
39,79
98,197
47,95
6,13
83,167
48,97
4,9
48,97
70,141
58,117
4,9
69,139
97,195
20,41
32,65
100,201
90,181
80,161
65,131
20,41
67,135
85,171
85,171
11,23
16,33
70,141
23,47
23,47
12,25
13,27
18,37
48,97
16,33
62,125
47,95
12,25
86,173
18,37
38,77
47,95
98,197
80,161
40,81
38,77
69,139
44,89
88,177
47,95
51,103
3,7
37,75
9,19
38,77
50,101
2,5
40,81
33,67
57,115
18,37
65,131
22,45
1,3
83,167
79,159
11,23
63,127
22,45
12,25
22,45
2,5
86,173
24,49
61,123
44,89
82,165
85,171
9,19
75,151
72,145
32,65
75,151
61,123
38,77
11,23
62,125
2,5
83,167
20,41
64,129
11,23
100,201
42,85
68,137
2,5
16,33
25,51
32,65
11,23
72,145
46,93
96,193
48,97
11,23
1,3
9,19
5,11
67,135
58,117
53,107
17,35
58,117
35,71
91,183
52,105
42,85
98,197
39,79
67,135
100,201
20,41
71,143
86,173
5,11
69,139
96,193
79,159
82,165
21,43
87,175
92,185
1,3
65,131
71,143
99,199
58,117
93,187
82,165
92,185
91,183
93,187
20,41
78,157
96,193
49,99
64,129
72,145
34,69
90,181
72,145
22,45
62,125
95,191
43,87
46,93
60,121
77,155
50,101
5,11
50,101
51,103
92,185
7,15
37,75
100,201
20,41
100,201
54,109
17,35
6,13
53,107
43,87
56,113
32,65
65,131
91,183
62,125
62,125
96,193
17,35
85,171
7,15
98,197
34,69
35,71
98,197
6,13
36,73
86,173
9,19
73,147
26,53
10,21
35,71
30,61
49,99
67,135
17,35
20,41
20,41
50,101
12,25
15,31
91,183
22,45
68,137
83,167
62,125
41,83
51,103
67,135
58,117
43,87
69,139
35,71
92,185
70,141
20,41
32,65
23,47
4,9
19,39
28,57
32,65
100,201
38,77
79,159
31,63
100,201
95,191
19,39
23,47
34,69
34,69
30,61
33,67
6,13
88,177
24,49
83,167
74,149
31,63
8,17
38,77
25,51
69,139
16,33
63,127
61,123
50,101
5,11
74,149
2,5
61,123
79,159
1,3
26,53
71,143
70,141
45,91
32,65
61,123
93,187
73,147
73,147
16,33
97,195
84,169
26,53
65,131
35,71
74,149
63,127
62,125
99,199
49,99
79,159
82,165
96,193
64,129
85,171
13,27
39,79
32,65
34,69
47,95
20,41
47,95
22,45
34,69
58,117
89,179
40,81
1,3
50,101
33,67
66,133
61,123
30,61
32,65
75,151
41,83
46,93
98,197
46,93
77,155
37,75
60,121
81,163
66,133
91,183
86,173
46,93
89,179
1,3
49,99
54,109
27,55
65,131
61,123
58,117
21,43
20,41
57,115
90,181
99,199
99,199
24,49
43,87
68,137
32,65
67,135
57,115
1,3
5,11
11,23
81,163
87,175
81,163
27,55
69,139
30,61
3,7
1,3
60,121
9,19
32,65
86,173
43,87
39,79
4,9
57,115
19,39
15,31
8,17
68,137
85,171
52,105
29,59
34,69
6,13
5,11
10,21
8,17
79,159
26,53
3,7
38,77
61,123
41,83
83,167
68,137
26,53
54,109
49,99
21,43
100,201
98,197
63,127
97,195
38,77
27,55
86,173
1,3
14,29
10,21
7,15
77,155
63,127
89,179
33,67
56,113
85,171
12,25
20,41
63,127
3,7
59,119
57,115
89,179
100,201
29,59
4,9
74,149
53,107
35,71
52,105
71,143
19,39
29,59
89,179
55,111
63,127
35,71
53,107
35,71
74,149
62,125
75,151
67,135
12,25
68,137
37,75
67,135
97,195
45,91
10,21
100,201
34,69
52,105
63,127
81,163
66,133
92,185
70,141
19,39
78,157
2,5
16,33
77,155
97,195
61,123
96,193
57,115
41,83
8,17
21,43
26,53
53,107
30,61
65,131
66,133
84,169
96,193
100,201
59,119
58,117
45,91
57,115
52,105
75,151
27,55
27,55
49,99
86,173
60,121
59,119
51,103
63,127
65,131
93,187
11,23
84,169
37,75
36,73
8,17
6,13
36,73
83,167
23,47
91,183
55,111
37,75
99,199
25,51
24,49
30,61
73,147
69,139
11,23
98,197
34,69
73,147
92,185
36,73
11,23
88,177
61,123
28,57
3,7
58,117
91,183
80,161
3,7
49,99
77,155
94,189
38,77
39,79
45,91
76,153
19,39
29,59
51,103
45,91
72,145
36,73
94,189
87,175
76,153
40,81
4,9
21,43
32,65
94,189
37,75
100,201
52,105
100,201
41,83
24,49
52,105
29,59
3,7
56,113
82,165
12,25
57,115
72,145
14,29
36,73
90,181
87,175
40,81
75,151
96,193
42,85
77,155
67,135
4,9
18,37
73,147
7,15
37,75
3,7
53,107
100,201
15,31
79,159
21,43
10,21
27,55
45,91
35,71
55,111
75,151
16,33
48,97
6,13
43,87
71,143
4,9
24,49
57,115
56,113
57,115
71,143
77,155
59,119
87,175
98,197
23,47
16,33
98,197
69,139
49,99
94,189
18,37
40,81
9,19
77,155
100,201
94,189
63,127
4,9
86,173
4,9
15,31
72,145
52,105
71,143
77,155
29,59
50,101
71,143
100,201
28,57
4,9
48,97
36,73
89,179
6,13
74,149
96,193
20,41
32,65
17,35
51,103
61,123
21,43
19,39
70,141
60,121
95,191
14,29
45,91
88,177
26,53
58,117
49,99
100,201
47,95
100,201
19,39
24,49
28,57
22,45
21,43
84,169
26,53
12,25
68,137
24,49
28,57
88,177
10,21
34,69
5,11
29,59
96,193
33,67
46,93
17,35
38,77
9,19
98,197
94,189
99,199
36,73
62,125
44,89
73,147
54,109
1,3
47,95
51,103
17,35
28,57
66,133
43,87
67,135
20,41
22,45
41,83
29,59
23,47
29,59
92,185
47,95
15,31
18,37
46,93
53,107
13,27
61,123
7,15
58,117
26,53
3,7
39,79
38,77
13,27
29,59
96,193
70,141
100,201
35,71
49,99
72,145
34,69
15,31
64,129
58,117
29,59
67,135
91,183
61,123
21,43
44,89
63,127
75,151
71,143
53,107
72,145
18,37
99,199
77,155
59,119
9,19
18,37
63,127
13,27
23,47
80,161
69,139
5,11
12,25
21,43
26,53
83,167
71,143
90,181
86,173
94,189
30,61
36,73
66,133
82,165
41,83
9,19
92,185
62,125
87,175
99,199
51,103
16,33
20,41
1,3
44,89
93,187
2,5
11,23
97,195
12,25
52,105
88,177
25,51
15,31
6,13
19,39
49,99
45,91
32,65
58,117
13,27
47,95
6,13
5,11
32,65
73,147
71,143
40,81
70,141
2,5
60,121
64,129
18,37
27,55
39,79
43,87
56,113
12,25
82,165
80,161
85,171
33,67
50,101
48,97
66,133
85,171
67,135
56,113
39,79
37,75
87,175
16,33
16,33
50,101
54,109
10,21
75,151
2,5
42,85
20,41
40,81
70,141
53,107
31,63
19,39
54,109
14,29
92,185
36,73
88,177
64,129
18,37
77,155
17,35
91,183
24,49
62,125
42,85
33,67
35,71
41,83
89,179
44,89
81,163
21,43
56,113
50,101
57,115
15,31
81,163
53,107
29,59
28,57
85,171
72,145
8,17
22,45
38,77
77,155
78,157
54,109
26,53
31,63
9,19
16,33
10,21
75,151
56,113
14,29
71,143
17,35
9,19
70,141
48,97
46,93
42,85
98,197
67,135
17,35
77,155
58,117
69,139
60,121
39,79
48,97
66,133
44,89
7,15
23,47
52,105
40,81
36,73
59,119
51,103
50,101
41,83
66,133
70,141
67,135
31,63
78,157
88,177
21,43
71,143
68,137
21,43
78,157
18,37
15,31
32,65
38,77
9,19
36,73
29,59
29,59
39,79
24,49
89,179
13,27
73,147
4,9
83,167
81,163
14,29
28,57
29,59
36,73
23,47
68,137
18,37
19,39
76,153
76,153
66,133
90,181
18,37
66,133
88,177
53,107
54,109
67,135
13,27
41,83
3,7
73,147
89,179
12,25
58,117
39,79
2,5
48,97
93,187
96,193
61,123
60,121
15,31
1,3
2,5
62,125
76,153
70,141
100,201
60,121
62,125
44,89
97,195
22,45
85,171
100,201
92,185
44,89
46,93
44,89
14,29
43,87
48,97
83,167
11,23
40,81
2,5
91,183
16,33
58,117
73,147
36,73
33,67
53,107
3,7
96,193
7,15
34,69
11,23
79,159
97,195
73,147
60,121
49,99
21,43
14,29
44,89
24,49
8,17
32,65
89,179
34,69
54,109
22,45
77,155
90,181
43,87
85,171
74,149
23,47
36,73
56,113
22,45
94,189
70,141
63,127
48,97
64,129
55,111
51,103
23,47
100,201
71,143
48,97
90,181
37,75
12,25
76,153
96,193
53,107
29,59
45,91
10,21
20,41
30,61
43,87
61,123
39,79
43,87
61,123
57,115
8,17
100,201
88,177
19,39
94,189
65,131
65,131
23,47
3,7
5,11
38,77
46,93
60,121
2,5
44,89
45,91
25,51
69,139
94,189
26,53
73,147
68,137
11,23
64,129
75,151
85,171
34,69
54,109
35,71
27,55
84,169
3,7
55,111
82,165
78,157
88,177
9,19
1,3
1,3
72,145
96,193
61,123
31,63
53,107
54,109
33,67
78,157
30,61
67,135
25,51
10,21
86,173
82,165
81,163
25,51
80,161
27,55
99,199
51,103
47,95
67,135
11,23
19,39
86,173
69,139
8,17
93,187
15,31
24,49
79,159
62,125
91,183
77,155
9,19
75,151
89,179
84,169
100,201
93,187
26,53
33,67
47,95
81,163
26,53
85,171
61,123
2,5
87,175
65,131
15,31
17,35
77,155
77,155
93,187
44,89
8,17
49,99
97,195
14,29
76,153
66,133
7,15
60,121
2,5
75,151
97,195
19,39
18,37
92,185
56,113
34,69
11,23
78,157
97,195
92,185
57,115
48,97
66,133
3,7
97,195
31,63
65,131
35,71
7,15
12,25
48,97
95,191
20,41
3,7
100,201
82,165
99,199
27,55
67,135
43,87
53,107
78,157
38,77
1,3
67,135
36,73
51,103
51,103
63,127
40,81
2,5
68,137
97,195
76,153
60,121
58,117
48,97
54,109
72,145
74,149
92,185
66,133
49,99
91,183
27,55
81,163
32,65
25,51
27,55
22,45
96,193
79,159
68,137
83,167
99,199
75,151
61,123
76,153
68,137
64,129
12,25
78,157
22,45
79,159
94,189
72,145
34,69
71,143
92,185
25,51
50,101
88,177
77,155
8,17
96,193
18,37
94,189
39,79
34,69
3,7
58,117
51,103
99,199
58,117
44,89
1,3
78,157
12,25
21,43
68,137
57,115
65,131
30,61
9,19
68,137
6,13
60,121
52,105
39,79
37,75
10,21
39,79
62,125
97,195
86,173
79,159
11,23
46,93
90,181
87,175
25,51
84,169
47,95
10,21
12,25
42,85
46,93
33,67
37,75
59,119
16,33
19,39
40,81
3,7
45,91
37,75
16,33
41,83
81,163
55,111
46,93
2,5
33,67
6,13
60,121
47,95
78,157
71,143
73,147
73,147
42,85
91,183
47,95
91,183
77,155
70,141
60,121
94,189
35,71
33,67
18,37
38,77
5,11
89,179
34,69
41,83
82,165
60,121
48,97
26,53
81,163
50,101
89,179
99,199
42,85
42,85
13,27
30,61
90,181
56,113
53,107
7,15
27,55
83,167
87,175
55,111
67,135
16,33
91,183
15,31
63,127
86,173
83,167
7,15
45,91
32,65
32,65
53,107
27,55
95,191
74,149
32,65
57,115
86,173
68,137
5,11
86,173
100,201
12,25
37,75
95,191
35,71
79,159
25,51
93,187
34,69
34,69
7,15
52,105
93,187
36,73
93,187
42,85
24,49
24,49
68,137
5,11
63,127
30,61
52,105
43,87
44,89
90,181
45,91
52,105
79,159
66,133
34,69
89,179
60,121
2,5
62,125
75,151
82,165
53,107
87,175
96,193
37,75
7,15
27,55
61,123
53,107
18,37
46,93
51,103
63,127
87,175
56,113
12,25
21,43
11,23
32,65
51,103
58,117
16,33
37,75
93,187
42,85
100,201
80,161
22,45
17,35
64,129
77,155
38,77
76,153
25,51
7,15
56,113
45,91
84,169
72,145
12,25
82,165
26,53
7,15
4,9
76,153
75,151
22,45
64,129
26,53
76,153
27,55
54,109
53,107
86,173
77,155
89,179
80,161
2,5
32,65
41,83
30,61
12,25
58,117
39,79
73,147
64,129
88,177
42,85
56,113
64,129
40,81
14,29
69,139
74,149
88,177
67,135
40,81
66,133
63,127
1,3
65,131
18,37
76,153
81,163
6,13
11,23
43,87
97,195
23,47
49,99
3,7
80,161
91,183
60,121
70,141
28,57
90,181
29,59
67,135
46,93
74,149
71,143
77,155
62,125
29,59
31,63
71,143
11,23
51,103
100,201
67,135
64,129
90,181
7,15
11,23
39,79
6,13
30,61
26,53
74,149
99,199
39,79
24,49
11,23
17,35
82,165
34,69
63,127
83,167
15,31
48,97
54,109
86,173
75,151
12,25
96,193
31,63
93,187
84,169
70,141
30,61
27,55
16,33
43,87
71,143
3,7
23,47
42,85
47,95
51,103
4,9
36,73
26,53
21,43
75,151
46,93
90,181
91,183
98,197
80,161
3,7
60,121
9,19
42,85
5,11
55,111
55,111
34,69
63,127
2,5
89,179
32,65
17,35
36,73
82,165
95,191
2,5
5,11
75,151
98,197
48,97
15,31
93,187
98,197
52,105
50,101
35,71
87,175
66,133
31,63
99,199
20,41
52,105
57,115
33,67
99,199
74,149
54,109
3,7
29,59
13,27
44,89
1,3
76,153
54,109
28,57
66,133
69,139
62,125
27,55
87,175
69,139
81,163
87,175
37,75
16,33
6,13
30,61
31,63
21,43
